507
3 1
2 9 22
24 4 22
15 32 22
20 38 12
19 16 22
40 18 12
13 19 22
48 41 4
2 8 22
28 48 22
43 38 22
30 12 12
49 1 7
6 44 12
19 35 22
16 36 16
49 35 12
29 11 7
30 1 12
43 7 22
26 36 15
7 44 12
19 22 22
11 30 12
33 29 12
50 14 22
29 4 22
2 41 22
26 34 12
35 21 12
30 79
27 30 7
16 11 27
21 30 29
8 19 8
18 13 7
18 30 7
14 8 29
16 17 7
2 28 7
21 4 7
19 11 7
14 29 29
9 6 7
5 29 7
22 20 7
29 11 7
16 14 7
21 23 7
13 12 7
8 29 29
15 7 7
19 29 29
6 19 29
21 7 7
10 2 2
28 6 7
15 11 7
20 23 7
11 3 7
5 4 7
4 26 7
27 25 27
16 8 7
12 13 7
10 29 7
6 18 7
6 3 6
29 13 7
30 21 29
16 8 7
8 6 29
9 15 7
26 22 28
2 6 7
30 12 7
1 16 7
18 15 7
21 12 7
7 6 7
20 7 7
26 17 7
2 7 7
1 21 7
17 2 7
15 20 7
7 2 7
12 16 27
28 24 13
13 18 7
10 3 7
14 26 7
11 9 25
20 30 7
23 18 7
22 21 7
19 30 29
26 27 7
17 23 7
27 18 27
25 11 25
24 19 7
29 18 7
16 25 27
19 30 29
18 12 27
12 1 7
15 17 29
3 19 29
1 21 7
23 80
18 15 20
21 13 21
2 10 13
6 18 20
16 14 20
9 19 20
3 19 20
23 21 20
14 20 20
4 9 1
8 6 20
9 8 20
14 3 20
1 5 1
15 8 20
17 18 20
22 7 22
5 9 22
23 6 20
5 3 20
15 22 20
12 18 20
7 2 20
16 14 20
4 9 1
10 23 20
12 15 21
2 20 20
22 20 20
22 20 20
21 20 20
18 3 20
11 22 22
17 13 20
3 23 20
15 6 21
17 7 20
19 22 20
9 21 20
8 6 20
15 7 20
13 8 20
13 17 20
12 21 21
5 6 20
7 17 20
14 19 14
18 6 20
4 1 1
16 22 22
12 3 13
16 10 20
1 19 1
23 3 20
2 15 21
20 5 20
1 15 1
17 2 20
13 14 20
2 22 20
14 16 20
19 14 14
5 18 20
19 22 20
22 9 22
17 9 20
8 12 20
15 3 21
10 5 20
22 14 20
16 21 20
2 21 21
19 8 14
17 10 20
19 6 20
18 9 20
1 6 1
22 8 20
11 2 20
8 12 20
36 12
31 26 11
14 10 28
6 34 28
17 26 28
31 21 28
21 33 24
19 5 28
19 21 26
1 2 28
9 22 26
22 10 28
33 34 18
53 13
11 28 11
50 30 11
3 30 45
35 52 45
11 30 11
43 21 25
43 20 45
44 38 11
47 36 45
46 22 45
33 8 11
35 47 45
20 24 45
15 13
12 15 13
6 15 7
10 12 13
3 5 7
8 11 13
9 3 7
7 14 7
1 3 7
9 3 7
12 2 12
8 13 13
12 3 13
5 14 7
55 58
30 7 1
1 26 1
50 33 1
3 5 1
35 27 1
5 33 1
50 35 8
6 36 1
3 7 1
24 2 1
54 40 1
38 48 1
30 37 4
19 33 1
19 6 1
52 47 52
5 14 1
23 9 4
24 27 1
1 9 1
21 12 52
44 48 1
28 50 1
42 15 15
27 55 4
46 32 1
9 42 1
35 10 1
28 40 1
6 16 1
34 54 1
8 27 1
14 13 1
21 7 1
20 55 4
9 22 4
32 51 1
14 23 1
47 1 1
13 33 1
39 40 4
51 52 1
27 47 4
17 31 1
11 15 1
44 51 1
8 47 1
7 34 1
31 42 1
25 37 4
11 46 1
23 5 52
46 18 1
27 20 4
45 16 1
7 12 1
12 37 52
51 54 1
27 94
26 22 22
7 13 3
9 19 3
11 20 3
15 11 22
8 5 20
3 25 3
2 17 20
7 17 20
26 14 3
1 22 22
3 24 3
21 2 3
22 7 3
21 15 22
8 20 20
1 11 22
26 25 3
15 6 15
26 3 3
6 11 22
10 6 22
22 2 3
16 15 3
12 18 12
17 13 3
7 20 20
3 25 3
17 8 8
9 22 22
1 5 3
11 19 3
4 14 3
9 13 3
18 11 3
20 7 20
24 9 24
1 27 3
6 5 3
7 21 3
24 25 3
24 9 24
21 19 3
15 21 22
11 20 3
1 14 3
22 6 22
4 18 3
14 1 3
8 25 20
18 20 20
7 11 3
11 4 3
10 2 3
7 24 3
23 20 3
19 26 3
18 21 3
22 26 22
19 25 3
20 3 3
12 19 12
17 6 3
23 11 22
17 21 3
16 27 3
18 14 18
18 19 3
16 1 3
18 12 12
19 18 3
13 15 3
20 17 20
19 22 3
9 3 3
2 1 3
7 1 3
23 1 22
18 22 3
23 22 22
2 24 3
14 21 3
19 4 4
5 2 25
6 19 3
18 21 3
14 8 20
12 15 12
13 27 27
18 19 3
25 4 3
25 4 3
23 15 22
19 24 3
23 71
3 11 21
2 14 5
17 10 21
21 14 21
15 20 15
15 14 15
2 21 21
23 13 23
12 7 12
8 16 12
17 12 21
13 6 19
4 2 12
9 5 5
8 15 5
12 15 5
7 3 21
11 9 12
17 19 21
16 23 12
3 13 21
7 12 12
12 23 12
13 20 5
18 3 21
6 21 21
18 20 5
23 2 12
4 13 12
16 9 12
10 2 12
18 1 21
7 8 12
2 1 21
22 19 19
1 22 21
14 15 15
3 8 21
6 15 19
2 13 12
13 21 21
20 1 21
3 4 21
4 16 12
16 18 5
4 2 12
23 14 5
21 4 21
2 19 19
19 22 19
11 18 5
10 19 19
20 5 5
11 23 12
21 22 21
3 5 21
2 1 21
20 9 5
10 15 5
3 23 21
12 13 12
13 2 12
16 15 5
17 11 21
7 11 12
5 2 5
13 14 5
9 3 21
13 20 5
15 3 21
13 16 12
59 81
14 51 55
36 5 55
38 22 51
34 6 55
48 20 44
39 51 13
40 21 21
23 6 51
39 34 55
43 19 55
58 48 58
45 9 36
14 28 55
9 12 55
36 14 55
59 47 55
12 46 55
29 24 55
48 16 58
26 57 55
14 13 55
17 40 55
44 52 55
22 16 55
6 56 51
19 51 55
55 42 55
32 43 51
13 12 55
3 34 55
40 13 13
23 19 55
34 46 55
3 53 55
2 3 55
9 39 13
5 52 55
25 37 51
57 56 55
43 44 55
1 23 55
41 9 36
6 39 13
13 30 55
14 21 55
3 50 55
29 9 55
6 47 55
20 18 55
56 18 36
49 51 51
3 10 55
59 40 55
11 1 55
30 3 44
49 44 55
36 41 36
19 25 55
24 13 13
42 36 13
51 58 55
45 56 37
48 7 55
55 10 55
32 22 51
53 12 55
27 16 55
12 26 55
44 10 55
38 6 51
2 32 55
50 8 13
4 50 21
11 30 55
50 23 51
57 48 12
23 32 51
2 8 55
59 38 55
34 48 55
34 15 55
16 88
3 2 1
1 12 1
1 13 4
5 9 5
11 10 4
4 10 4
7 12 7
9 5 5
6 4 4
14 15 1
14 13 4
4 15 4
16 15 1
11 9 4
16 1 1
7 9 4
15 5 4
13 12 4
7 2 1
3 11 11
15 12 7
14 6 1
7 8 1
6 3 1
15 3 1
16 3 11
12 7 7
7 1 1
1 15 1
6 3 1
13 3 4
10 12 4
15 2 1
8 1 1
8 7 1
15 3 1
1 2 1
15 14 1
8 2 1
16 1 1
16 10 4
10 13 4
6 1 1
15 7 7
7 13 4
5 16 4
5 13 4
4 6 4
6 9 4
14 1 1
4 11 4
11 15 1
3 10 4
12 14 1
1 7 1
11 15 1
14 7 1
12 8 1
9 3 4
3 14 1
16 10 11
8 3 1
4 13 4
4 3 4
13 4 4
14 6 1
3 8 1
4 5 4
15 14 1
5 1 4
10 2 4
15 16 1
1 2 1
11 4 4
2 9 4
7 16 1
10 9 4
15 2 1
3 8 1
7 16 6
10 7 4
6 11 1
15 6 1
5 10 4
11 13 4
16 15 1
2 8 1
9 4 4
39 25
35 19 32
39 38 21
33 34 13
33 29 32
38 16 32
31 18 32
23 1 32
11 18 13
10 18 32
10 33 32
35 11 21
38 15 32
16 19 32
26 13 21
33 13 32
9 22 32
28 35 21
31 34 32
21 29 21
11 6 3
3 32 32
6 7 32
12 30 21
3 14 32
9 34 32
22 63
1 12 12
16 10 12
6 18 12
19 6 19
16 8 16
20 1 20
4 3 12
1 10 1
4 3 12
20 13 20
2 9 20
22 9 20
14 12 12
20 3 12
21 16 12
19 14 12
13 1 20
22 14 12
16 12 12
1 19 20
11 12 12
18 13 19
18 2 19
9 18 20
11 6 12
10 15 20
1 3 12
20 18 20
6 8 12
7 3 12
7 12 12
19 4 20
22 7 20
5 21 12
4 2 20
18 21 20
14 7 12
13 9 20
7 14 12
18 5 12
17 22 20
22 7 20
6 10 20
21 6 20
17 13 20
18 17 20
8 17 12
20 3 12
15 13 19
13 6 19
5 22 12
20 12 12
2 18 19
4 20 20
16 5 12
18 17 20
9 4 9
22 13 20
5 8 12
21 6 20
18 3 12
8 15 12
15 1 20
38 11
10 1 18
25 27 1
8 16 27
13 21 11
11 4 11
24 21 1
13 34 1
26 3 1
27 18 1
33 19 27
10 34 3
20 80
19 16 16
2 12 13
10 12 12
20 15 12
4 7 13
4 2 13
1 4 13
20 2 13
19 13 13
8 15 14
10 12 12
5 13 13
3 13 13
10 12 12
20 11 13
14 18 12
14 12 12
3 18 18
15 19 14
19 4 13
11 17 17
10 16 14
15 2 13
14 12 12
4 11 13
9 20 12
16 20 12
10 15 14
9 20 12
16 5 16
4 13 13
13 9 13
15 7 7
8 2 13
10 14 14
15 19 14
5 2 13
9 12 12
15 16 14
7 8 14
16 8 16
4 6 13
12 15 12
2 19 13
15 4 13
5 3 12
5 18 12
1 14 12
9 11 13
11 13 13
10 7 14
20 3 3
11 6 17
6 10 13
9 4 13
11 6 17
11 9 13
6 13 13
17 8 13
11 5 13
8 4 13
5 20 12
19 4 13
15 6 13
6 11 17
2 17 17
18 11 13
14 1 12
6 11 17
7 17 13
6 9 13
6 5 13
6 7 13
16 15 14
5 20 12
8 11 13
19 5 19
8 16 16
6 10 13
13 15 13
42 33
8 38 30
11 38 30
32 13 30
39 38 31
4 33 31
21 32 16
22 2 31
25 40 31
7 40 16
15 42 30
29 35 31
1 5 28
37 11 30
37 21 37
30 34 30
18 16 16
32 7 32
2 36 18
36 20 36
26 32 16
18 10 16
20 32 20
42 18 31
2 29 39
1 40 40
5 23 30
41 25 11
32 6 16
36 1 30
22 16 16
5 19 5
25 39 31
8 9 17
47 39
35 14 20
8 1 20
10 42 20
12 42 20
43 31 20
17 36 20
7 37 46
9 41 46
7 21 46
13 30 46
40 24 20
47 35 20
30 8 20
4 8 20
20 15 20
47 44 20
28 46 20
45 14 20
40 46 46
7 10 20
34 4 20
16 10 16
40 16 20
1 6 20
16 26 20
40 46 46
25 41 20
23 14 20
11 32 46
12 20 20
12 9 20
25 11 20
24 14 20
3 17 20
12 32 20
7 33 20
47 22 20
29 39 46
1 6 20
41 75
23 1 30
30 28 30
38 1 30
9 14 30
37 12 2
14 25 30
4 20 35
26 18 30
18 1 30
14 21 12
18 6 12
31 1 30
20 27 30
18 13 9
28 23 30
14 2 12
26 38 30
13 26 30
4 8 30
26 33 30
35 23 30
32 4 30
38 39 30
25 40 30
17 40 20
19 40 40
32 16 30
25 9 30
7 10 30
12 26 30
25 23 30
22 11 30
15 9 30
13 12 30
37 5 30
16 1 30
11 4 2
26 17 30
40 9 39
17 14 30
6 28 30
41 6 30
29 8 30
19 21 30
20 23 30
19 33 17
27 41 30
27 40 30
33 4 30
3 39 39
16 26 30
26 14 30
19 1 39
33 16 38
34 13 30
34 30 30
12 1 25
29 32 30
23 28 30
37 29 30
31 17 30
28 33 30
25 9 30
12 34 30
33 35 31
14 23 30
9 13 32
18 14 30
21 3 30
9 23 30
40 20 30
28 11 30
22 32 30
7 9 30
3 34 30
20 116
5 4 4
7 2 16
7 12 16
10 13 4
1 12 5
9 16 9
12 16 16
3 1 16
7 11 16
17 19 16
6 12 16
20 10 9
17 12 16
14 6 16
11 6 16
2 8 8
13 9 9
1 16 16
9 16 9
17 7 16
6 17 16
19 18 16
16 17 16
18 20 9
18 1 16
13 8 16
18 4 16
15 2 16
10 2 16
13 9 9
15 9 9
20 4 9
3 6 16
2 11 11
6 8 16
20 15 9
15 6 16
15 17 16
19 8 16
16 11 16
3 5 16
18 12 16
6 7 16
8 12 16
10 17 16
9 5 9
14 19 16
6 18 16
19 14 16
11 15 16
1 7 16
6 16 16
16 10 16
5 14 16
20 3 9
11 12 16
2 5 16
14 12 16
12 7 16
2 11 11
20 12 9
7 17 16
4 20 9
17 11 14
6 14 16
9 1 9
15 3 16
15 9 9
6 12 16
10 13 4
15 16 16
20 9 9
14 11 14
9 2 9
19 15 16
9 8 9
6 2 16
18 20 9
13 14 16
20 5 9
5 16 16
9 20 9
19 6 16
11 17 14
16 2 16
19 4 16
4 12 4
15 8 16
7 15 16
14 12 16
10 8 16
4 11 16
20 3 9
13 4 4
7 19 19
15 10 16
14 10 16
18 11 8
7 2 16
14 17 14
12 20 9
9 8 9
14 4 16
18 1 16
7 3 19
2 5 16
11 13 16
1 14 16
3 7 19
2 19 16
14 15 16
18 7 16
11 17 14
11 4 16
10 9 9
10 11 16
57 57
33 32 8
15 27 8
54 16 49
7 41 55
27 30 11
21 33 8
31 14 11
37 53 11
46 18 11
26 13 8
19 49 8
49 53 11
42 9 8
7 48 11
53 32 11
43 28 11
49 1 49
46 37 11
10 30 20
41 13 32
52 40 11
52 13 8
2 13 32
31 11 11
41 38 8
32 11 11
23 11 11
50 9 8
42 24 11
23 26 8
45 50 11
50 24 11
26 8 8
49 9 8
52 31 22
16 10 11
41 38 8
10 2 11
1 52 8
52 10 11
7 18 11
41 51 11
45 28 11
36 4 8
8 55 55
35 7 11
3 39 11
27 24 11
38 25 8
28 37 11
6 49 11
17 48 17
10 31 11
1 16 49
57 8 11
57 6 11
17 28 11
59 68
50 1 13
31 55 13
12 40 13
42 39 13
24 18 13
45 13 13
5 1 13
10 54 13
29 54 13
40 21 13
8 11 28
20 30 13
38 2 13
8 56 31
26 58 13
49 15 13
54 35 13
50 21 50
29 57 13
9 15 13
28 11 28
18 9 13
30 50 13
33 26 13
21 49 50
16 28 28
12 15 13
3 34 31
43 32 31
27 56 13
12 34 13
53 11 28
45 1 13
6 56 13
22 35 13
43 23 28
32 25 13
41 16 31
58 55 13
14 37 13
57 53 13
23 49 13
15 10 13
6 10 13
7 43 13
38 39 13
51 29 13
47 18 13
58 7 13
34 28 28
10 29 13
21 1 13
32 47 28
29 42 13
46 41 28
15 25 13
35 18 13
43 17 28
25 59 13
52 51 13
39 55 39
26 15 13
13 6 13
21 57 13
3 9 13
44 19 13
43 52 28
33 9 13
25 29
8 12 4
5 25 13
15 1 20
14 6 20
17 1 1
22 25 20
4 3 4
25 9 20
3 6 4
4 5 20
7 5 20
12 25 4
22 2 20
4 25 4
8 5 20
5 24 9
9 6 20
10 7 20
22 8 20
9 10 17
24 19 20
2 17 20
10 22 7
24 9 9
22 20 20
21 9 20
20 17 20
2 1 20
5 14 5
6 95
3 2 3
3 1 3
6 4 3
1 2 3
2 1 3
2 4 3
5 1 5
1 6 3
6 2 6
2 4 3
4 6 3
5 6 3
2 6 6
3 5 3
3 1 3
3 1 3
1 6 3
1 4 5
1 5 5
2 6 6
2 3 3
2 3 3
3 4 3
2 3 3
5 1 5
2 1 3
1 3 3
1 6 3
3 5 3
3 4 3
3 6 3
5 2 3
2 5 3
3 1 3
5 1 5
3 1 3
1 3 3
2 6 6
3 5 3
2 3 3
6 3 3
2 3 3
4 1 5
3 6 3
6 3 3
1 2 3
4 2 3
5 3 3
4 3 3
4 6 3
1 5 5
4 2 3
1 3 3
5 6 3
4 1 5
2 4 3
2 1 3
3 1 3
3 2 3
5 2 3
1 3 3
4 3 3
2 4 3
6 1 3
6 3 3
3 1 3
2 4 3
6 2 6
4 5 5
5 2 3
3 6 3
6 3 3
2 1 3
5 2 3
3 6 3
4 5 5
6 3 3
6 3 3
1 5 5
1 3 3
5 1 5
1 6 3
5 4 5
3 4 3
5 2 3
4 1 5
2 1 3
4 1 5
4 1 5
6 2 6
3 6 3
1 2 3
5 1 5
3 2 3
2 5 3
59 103
6 23 57
59 54 57
20 58 34
9 7 34
30 21 40
20 16 57
2 51 55
25 40 57
12 28 1
23 5 57
34 52 34
58 54 57
17 5 57
39 24 55
58 4 57
28 23 57
57 17 57
7 30 57
13 56 57
10 47 58
53 13 57
26 47 23
41 21 57
17 25 55
16 10 53
55 25 55
49 41 19
25 51 55
5 1 57
28 32 57
28 30 57
5 28 57
43 33 57
37 50 34
36 43 14
47 39 55
43 26 34
59 22 57
56 19 57
38 51 19
22 33 5
21 52 57
25 35 25
29 45 45
29 42 57
50 34 34
27 42 57
27 14 34
38 20 34
29 36 34
30 43 57
55 51 55
5 47 57
31 21 57
13 45 19
51 40 57
23 12 57
43 33 57
18 51 57
34 3 34
34 40 57
19 2 19
56 50 57
21 57 57
44 15 57
13 19 19
35 56 57
14 25 34
8 55 55
47 46 55
30 54 57
48 56 57
20 38 2
34 6 57
6 55 57
48 29 57
52 18 57
7 21 57
29 32 57
25 1 57
57 30 57
21 15 57
21 58 57
53 58 57
17 8 19
9 54 59
40 6 5
12 37 34
43 38 34
8 59 34
51 7 55
15 59 20
54 47 41
56 15 57
43 30 57
35 34 34
26 47 55
15 36 14
38 17 28
27 57 57
55 1 57
53 44 57
13 59 34
15 63
5 10 3
6 7 6
3 14 3
15 4 3
13 9 3
3 13 3
2 7 3
15 11 11
9 15 1
10 7 10
8 1 11
11 15 11
12 1 11
11 3 3
12 7 3
6 10 10
14 13 14
2 9 2
10 15 3
12 11 11
8 7 3
9 4 3
1 12 11
15 10 3
8 11 11
15 11 11
7 14 14
3 10 3
9 5 11
8 14 3
11 10 3
3 15 3
10 13 10
2 10 3
7 5 3
6 15 3
14 5 3
12 6 3
8 6 3
10 14 14
6 12 3
9 4 3
1 2 2
7 12 3
9 13 3
11 9 11
3 9 3
15 10 3
6 15 3
14 1 3
11 13 3
8 13 3
3 2 3
4 6 3
14 15 3
4 9 3
7 1 3
11 9 11
11 8 11
15 7 3
6 7 6
15 2 2
3 2 3
15 104
11 3 11
13 6 5
5 10 10
1 12 5
12 3 5
13 3 13
11 4 11
5 9 5
3 4 5
15 6 5
9 12 9
3 10 10
15 3 13
11 9 11
3 15 13
11 6 11
4 5 5
11 5 11
9 12 9
5 3 5
5 12 5
3 11 11
3 10 10
13 9 5
1 13 13
11 13 11
9 13 5
2 3 11
9 7 11
10 9 10
8 15 11
10 11 11
4 1 5
7 5 11
7 6 11
8 6 11
2 6 11
8 10 11
6 1 5
5 14 5
14 12 5
14 1 13
4 10 10
15 5 5
11 2 11
5 10 10
10 11 11
2 14 11
10 4 10
7 9 11
14 15 14
10 11 11
15 1 13
4 13 5
10 2 11
9 14 5
7 5 11
9 3 5
4 13 5
13 5 5
9 14 5
4 3 5
5 2 11
1 12 5
4 8 11
1 8 11
15 9 5
6 10 10
14 8 11
3 12 5
8 11 11
11 13 11
14 7 11
12 6 9
12 5 5
8 15 11
2 13 11
4 10 10
4 11 11
4 11 11
13 2 11
15 12 5
14 6 5
9 14 5
11 4 11
7 3 11
5 3 5
2 8 11
15 5 5
1 11 11
15 13 13
13 1 13
10 13 10
5 14 5
6 2 11
14 11 11
6 3 5
4 2 11
14 15 14
9 3 5
14 15 14
2 7 11
7 3 11
7 5 11
28 115
27 19 18
14 11 18
18 23 28
16 2 28
23 5 28
9 11 28
6 3 18
25 17 28
22 26 28
7 17 7
23 6 28
17 11 28
7 22 28
18 21 28
13 25 28
19 18 18
7 6 28
21 1 28
6 24 28
3 13 28
10 23 23
15 28 28
14 7 28
28 22 28
18 13 28
13 3 28
13 17 13
18 11 18
11 22 22
8 16 28
11 7 28
15 1 23
15 22 28
22 28 28
7 23 28
23 1 23
15 25 28
9 12 28
15 17 28
8 26 28
26 21 28
5 27 18
13 11 28
10 22 28
6 13 28
19 17 28
24 18 28
19 22 22
15 18 28
2 12 18
12 4 18
23 13 28
24 12 28
23 26 23
16 11 28
25 7 28
5 15 28
14 1 28
6 2 18
23 18 28
6 20 28
15 17 28
12 3 3
23 13 28
2 24 28
22 18 18
4 16 28
1 20 1
24 8 28
14 25 18
17 16 16
10 11 28
22 1 28
12 27 18
5 26 28
1 10 23
10 2 28
7 15 28
11 4 18
28 14 28
3 8 28
26 19 28
6 8 28
14 16 28
12 9 28
3 22 18
11 17 28
18 9 28
15 23 23
25 26 28
5 14 18
5 28 28
23 16 28
10 27 28
7 17 7
11 18 18
13 17 13
8 13 28
24 8 28
26 27 28
21 5 28
11 13 28
21 10 28
16 13 16
1 25 28
12 20 28
14 2 18
12 27 18
4 15 28
3 17 28
16 2 28
17 3 28
4 9 28
5 6 18
23 17 28
42 49
13 21 4
31 41 16
31 4 16
27 29 17
4 21 4
28 7 17
2 7 17
24 15 16
41 37 4
4 33 4
18 27 4
25 42 17
32 15 16
33 10 4
30 17 17
17 20 17
6 41 4
34 8 17
31 13 16
27 30 4
16 23 16
15 24 16
7 31 16
9 4 7
21 23 4
34 33 7
8 14 17
15 20 16
14 34 7
36 3 36
10 30 4
1 6 4
26 1 4
11 7 16
29 13 17
19 31 31
29 3 17
5 2 17
9 14 7
1 22 4
7 22 7
8 7 17
9 7 7
17 8 17
29 33 17
39 30 14
14 1 4
35 10 4
40 6 17
58 54
35 9 22
7 32 9
28 57 22
52 8 37
56 32 9
18 32 22
46 19 9
50 49 11
29 11 11
48 13 13
12 18 22
15 41 9
8 10 22
16 21 11
42 35 58
16 33 9
57 35 58
14 49 9
8 53 22
42 58 58
5 38 22
19 35 22
15 17 2
30 35 22
9 57 22
53 15 15
26 48 22
25 33 9
15 53 15
3 36 3
6 36 22
44 50 22
14 37 22
54 8 22
15 32 9
22 51 22
24 28 9
46 9 9
22 12 22
43 30 43
17 9 9
11 40 22
19 43 9
55 37 22
11 51 9
5 1 9
19 32 9
13 31 22
30 55 9
42 14 22
54 3 22
35 22 22
47 56 9
8 14 22
28 82
10 4 23
11 21 11
11 13 11
8 19 11
12 22 23
8 22 23
25 9 11
13 27 11
8 26 3
19 23 23
16 15 11
6 22 23
19 24 25
14 8 26
16 14 11
3 25 23
19 28 21
18 21 23
26 14 8
18 13 23
21 14 18
9 6 11
7 18 23
9 7 25
20 25 25
2 27 11
23 8 12
10 22 23
28 26 2
4 24 23
23 20 23
25 9 11
6 17 23
15 4 23
16 23 23
26 5 7
20 21 25
9 11 11
8 2 8
2 17 23
8 6 11
18 6 23
5 25 7
21 7 11
15 8 8
7 22 23
10 16 3
1 17 23
3 5 23
13 7 11
22 27 23
7 19 11
27 16 27
17 23 23
14 21 11
2 1 26
18 15 23
24 14 11
8 3 23
18 14 23
12 19 25
13 1 11
8 11 11
9 24 11
26 25 11
3 22 23
11 1 11
1 26 26
16 20 20
17 6 23
21 28 21
23 22 23
12 17 23
7 6 11
11 19 11
22 20 23
15 20 11
4 2 23
22 16 23
15 26 26
23 21 23
3 12 23
46 86
19 5 27
46 34 37
4 41 37
25 42 27
10 15 27
28 24 37
9 20 27
5 6 37
2 28 27
38 6 27
28 39 27
15 7 37
25 22 25
23 21 27
32 41 27
33 2 10
36 1 37
23 9 27
15 19 27
12 40 37
35 33 10
12 20 37
30 32 27
2 40 27
24 38 27
10 15 27
36 32 27
23 29 27
34 2 27
39 1 27
9 4 27
45 18 10
34 23 27
20 4 37
29 39 27
43 42 27
9 38 27
43 12 27
17 40 37
31 22 27
8 42 27
18 17 27
21 27 27
44 39 27
33 35 10
27 41 27
38 10 27
2 19 27
22 23 27
14 46 37
8 31 27
41 43 27
32 16 27
33 9 10
15 26 27
14 22 27
30 5 27
38 9 27
5 40 37
31 33 27
41 17 37
9 12 27
33 9 10
22 31 27
27 14 27
30 46 27
21 14 37
25 8 27
30 29 10
9 38 27
4 21 37
20 38 27
43 24 27
7 27 27
41 37 37
10 11 27
30 14 27
11 35 27
2 40 27
3 33 27
20 16 27
3 21 27
29 41 27
8 11 27
29 45 10
12 14 37
53 46
36 33 14
17 27 51
23 18 52
7 48 14
31 53 19
47 18 52
47 32 52
25 47 47
36 32 52
3 23 52
31 40 51
30 23 51
42 34 51
8 1 52
24 23 51
8 53 22
47 49 47
24 40 40
53 10 51
10 27 51
22 26 51
36 2 36
24 44 7
13 35 52
47 45 52
43 41 12
21 7 52
35 40 51
32 12 12
25 7 14
24 21 51
22 1 51
42 27 51
11 46 51
9 14 52
31 30 51
31 45 52
22 32 51
41 21 12
9 50 47
27 24 51
37 17 12
19 30 51
34 38 38
39 30 51
18 19 52
17 105
17 5 11
9 17 9
14 7 7
16 9 7
11 1 9
13 2 7
14 11 7
10 9 7
17 6 7
7 1 7
15 4 9
15 16 7
12 16 7
4 3 5
15 10 7
1 6 7
8 2 7
1 7 7
2 4 7
1 7 7
12 6 12
6 12 12
6 11 7
17 6 7
6 10 12
9 14 14
17 11 9
11 2 7
10 5 7
14 11 7
11 15 9
16 10 8
1 11 9
1 8 7
14 16 14
17 14 7
1 13 7
4 17 9
4 14 7
13 9 7
15 1 15
1 13 7
7 13 7
10 8 7
5 10 7
3 17 9
6 16 7
17 12 7
13 15 7
11 16 7
13 8 7
16 9 7
8 12 7
6 16 7
3 4 4
17 4 9
3 16 7
7 5 7
8 16 13
7 12 7
8 11 7
5 10 7
2 1 7
3 16 7
16 4 7
15 11 9
7 5 7
9 12 7
17 11 9
1 12 7
5 11 9
12 8 7
13 10 10
4 2 7
4 10 7
5 15 7
12 4 7
3 11 11
3 16 7
5 6 7
3 11 11
17 6 7
7 3 7
11 8 7
7 1 7
3 13 7
4 5 7
16 2 2
7 9 7
1 7 7
9 17 9
12 1 7
8 7 7
14 16 14
14 1 7
10 1 7
2 4 5
8 10 7
9 12 7
13 5 4
15 12 7
9 11 9
13 4 7
5 17 7
7 5 7
20 77
7 16 16
15 5 12
7 5 12
18 6 12
12 3 12
18 10 12
10 7 13
5 18 12
9 4 4
4 15 4
19 5 12
8 6 2
1 14 12
10 20 11
15 16 18
12 19 12
14 3 12
15 10 12
13 12 12
19 1 12
9 13 2
11 18 12
19 12 12
4 17 4
14 8 12
15 4 4
7 5 12
1 11 2
19 8 12
1 17 2
13 1 2
14 8 12
18 10 12
14 8 12
11 18 12
19 8 12
11 15 12
15 3 12
6 18 12
5 4 4
15 7 18
16 14 16
11 13 11
17 13 11
12 14 12
1 6 2
7 12 12
9 10 2
11 9 2
16 15 18
15 14 18
12 7 13
11 16 12
9 6 2
7 15 18
9 3 9
5 2 2
3 6 2
17 5 2
6 5 2
15 11 12
20 12 12
17 6 6
20 19 12
14 3 12
14 13 12
15 17 12
11 13 11
1 18 12
4 1 1
3 10 2
6 18 12
6 3 2
9 7 12
20 3 2
10 18 12
2 9 2
25 102
11 24 6
14 3 6
21 14 6
13 16 4
21 6 6
6 22 6
1 24 6
21 8 4
5 25 4
10 9 4
22 16 4
22 23 4
17 1 17
8 7 4
12 21 6
13 14 4
18 4 4
2 8 4
19 20 4
18 3 4
18 12 4
2 13 4
7 8 4
12 16 4
12 20 6
18 5 4
7 6 4
8 9 4
11 24 6
7 2 4
6 1 6
18 1 4
24 15 6
5 10 4
16 12 4
24 15 6
11 8 4
9 6 4
24 23 4
16 12 4
10 4 4
11 20 6
21 14 6
4 15 4
7 11 4
21 14 6
17 21 6
3 21 6
20 10 4
16 1 4
13 17 4
13 8 4
17 19 4
24 10 4
23 18 4
14 11 17
10 5 4
2 14 17
23 19 4
15 21 6
17 19 4
24 3 6
16 11 4
25 22 4
13 23 4
9 2 4
2 18 4
17 5 17
3 20 6
17 11 17
18 20 4
16 11 4
20 13 4
19 25 19
15 7 4
12 22 6
1 16 4
17 22 6
14 16 4
22 1 6
25 22 4
2 24 6
14 8 4
6 14 6
4 21 4
14 15 6
7 19 4
22 17 6
10 24 4
21 6 6
15 18 4
9 16 4
14 8 4
14 1 17
19 11 4
24 11 6
23 15 4
16 11 4
16 18 4
13 16 4
2 25 4
1 6 6
39 45
18 3 14
5 29 29
6 36 14
12 7 7
15 22 7
30 5 14
21 37 14
19 10 14
23 9 23
37 19 14
5 22 29
13 12 29
38 32 14
